"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"177",44849,"The Big Bang Theory","09","10 – The Earworm Reverberation","Leonard","It’s just an earworm. It’ll come to you.",0,"male",38729,2015,8,"2014-2017"
"178",41370,"The Big Bang Theory","08","19 – The Skywalker Incursion","Leonard","If we do, we’ll just tell him to hit the bricks, see?",0,"male",35775,2015,12,"2014-2017"
"179",508152,"Parks and recreation","7","01","Andy Dwyer","I'm gonna prove it to you.",0,"male",50815,2015,5,"2014-2017"
"180",42947,"The Big Bang Theory","09","01 – The Matrimonial Momentum","Sheldon","Yeah. I know. Turns out, being sweet isn’t enough to keep a girl these days. I blame Madonna.",0,"male",37128,2015,18,"2014-2017"
"181",38628,"The Big Bang Theory","08","07 – The Misinterpretation Agitation","Penny","Oh. That’s why you were mumbling Mississippi.",1,"female",33365,2014,7,"2014-2017"
"182",51027,"The Big Bang Theory","10","11 – The Birthday Synchronicity","Howard","Stop that, this isn’t India.",0,"male",43878,2016,5,"2014-2017"
"183",55144,"Parks and recreation","7","12","Ron Swanson","Perhaps we could skip ahead, and just hit the highlights?",0,"male",55144,2015,9,"2014-2017"
"184",52918,"The Big Bang Theory","10","18 – The Escape Hatch Identification","Stuart","Okay, listen to me. There is no reason to leave here. This is great. Everyone’s nice. It’s comfortable. If all goes according to plan, this is my retirement home.",0,"male",45580,2017,29,"2014-2017"
"185",37292,"The Big Bang Theory","08","01 – The Locomotion Interruption","Sheldon","I wish I’d never gone on that trip. I feel no better now than when I left.",0,"male",32170,2014,17,"2014-2017"
"186",38493,"The Big Bang Theory","08","06 – The Expedition Approximation","Penny","Okay, this is definitely the most fun thing we can do with the money.",1,"female",33267,2014,14,"2014-2017"
"187",465612,"Parks and recreation","6","11","Ann Perkins","It's like I have a tension headache, but in my calves.",1,"female",46561,2014,10,"2014-2017"
"188",51596,"The Big Bang Theory","10","13 – The Romance Recalibration","Howard","Is that supposed to be funny?",0,"male",44393,2017,6,"2014-2017"
"189",55362,"Parks and recreation","7","12","Andy Dwyer","Babe, you look more beautiful right now than I have ever seen you.",0,"male",55362,2015,12,"2014-2017"
"190",37561,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Penny","That’s so cool. Congratulations. I guess that makes you the athlete of the group.",1,"female",32409,2014,14,"2014-2017"
"191",37135,"The Big Bang Theory","08","01 – The Locomotion Interruption","Howard","I just want to pop in and make sure Ma’s okay.",0,"male",32046,2014,11,"2014-2017"
"192",52042,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Amy","No. I really give up.",1,"female",44805,2017,5,"2014-2017"
"193",49639,"The Big Bang Theory","10","05 – The Hot Tub Contamination","Sheldon","I know. Sometimes I would just like to be appreciated for my mind.",0,"male",42701,2016,13,"2014-2017"
"194",503481,"Parks and recreation","6","20","Leslie Knope","Andy, you are in charge.",1,"female",50348,2014,4,"2014-2017"
"195",41388,"The Big Bang Theory","08","19 – The Skywalker Incursion","Raj","You could play Ping-Pong for it.",0,"male",35792,2015,6,"2014-2017"
"196",496362,"Parks and recreation","6","19","April Ludgate","That's the whole point of marriage.",1,"female",49636,2014,5,"2014-2017"
"197",52172,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Amy","I’m not even engaged once. I don’t even know if Sheldon thinks about marriage. I’m not getting any younger. Honestly, I kind of thought by now, we might have had some sort of…",1,"female",44919,2017,33,"2014-2017"
"198",48164,"The Big Bang Theory","09","23 – The Line Substitution Solution","Sheldon","Did you see that? He just cut the line.",0,"male",41580,2016,9,"2014-2017"
"199",503221,"Parks and recreation","6","20","Leslie Knope","We have a lot of stuff to do and the meter's still running on that cab, so chop chop.",1,"female",50322,2014,18,"2014-2017"
"200",46388,"The Big Bang Theory","09","16 – The Positive Negative Reaction","Leonard","There’s no reason you can’t.",0,"male",40016,2016,5,"2014-2017"
"201",47454,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Howard","Hey, who found four dollars and change on the beach with his metal detector?",0,"male",40942,2016,14,"2014-2017"
"202",39541,"The Big Bang Theory","08","11 – The Clean Room Infiltration","Raj","Should have put it in the bag first.",0,"male",34138,2014,8,"2014-2017"
"203",40290,"The Big Bang Theory","08","14 – The Troll Manifestation","Sheldon","I told him we’ll meet him face-to-face anytime, anywhere.",0,"male",34817,2015,9,"2014-2017"
"204",48889,"The Big Bang Theory","10","02 – The Military Miniturization","Raj","Oh, I’m not on the patent. I’m just here because there’s a bumblebee in my office.",0,"male",42061,2016,16,"2014-2017"
"205",48685,"The Big Bang Theory","10","01 – The Conjugal Conjecture","Penny","Well, I learned from the best.",1,"female",41911,2016,6,"2014-2017"
"206",34712,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Amy","An Alcoa FA-4 diesel locomotive leading a train of meticulously restored 1915 Pullman first-class coaches.",1,"female",29898,2014,15,"2014-2017"
"207",49545,"The Big Bang Theory","10","04 – The Cohabitation Experimentation","Penny","Was it a good one?",1,"female",42613,2016,5,"2014-2017"
"208",37634,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Leonard","So do we. And I’ve seen you guys ignore each other for hours doing totally different things.",0,"male",32477,2014,17,"2014-2017"
"209",471752,"Parks and recreation","6","13","Leslie Knope","Andy, this is a picture of us.",1,"female",47175,2014,6,"2014-2017"
"210",44825,"The Big Bang Theory","09","09 – The Platonic Permutation","Amy","Hi, Sheldon. I’m just driving home from my mother’s.",1,"female",38708,2015,9,"2014-2017"
"211",475032,"Parks and recreation","6","14","Leslie Knope","The Pawnee Eagleton merger has made for a rough year, both for me and for the town.",1,"female",47503,2014,16,"2014-2017"
"212",528851,"Parks and recreation","7","06","Ron Swanson","I can't think of anything more noble to go to war over than bacon and eggs.",0,"male",52885,2015,15,"2014-2017"
"213",43585,"The Big Bang Theory","09","04 – The 2003 Approximation","Sheldon","No, just because I’m living my life like it was 12 years ago doesn’t mean I’m delusional. And since it is 2003, I don’t know who you are, so please exit the premises before I call the police on my stylish new flip phone.",0,"male",37681,2015,44,"2014-2017"
"214",40938,"The Big Bang Theory","08","17 – The Colonization Application","Bernadette","Aw. I’m gonna miss her.",1,"female",35379,2015,5,"2014-2017"
"215",45016,"The Big Bang Theory","09","10 – The Earworm Reverberation","Sheldon","Of course. I’m already seeing a more efficient way of taming the ultravi… I know why the song was in my head.",0,"male",38863,2015,22,"2014-2017"
"216",51167,"The Big Bang Theory","10","11 – The Birthday Synchronicity","Howard","Just try to relax, we’ll be there any minute. Stuart, stop driving like an old man. Speed it up a little.",0,"male",43997,2016,21,"2014-2017"
"217",55697,"Parks and recreation","7","12","Leslie Knope","Joe Biden knows his way around a seafood risotto.",1,"female",55697,2015,8,"2014-2017"
"218",45415,"The Big Bang Theory","09","12 – The Sales Call Sublimation","Stuart","Boy, who would’ve thought when you asked me to move in and help take care of your mom, I’d still be here two years later?",0,"male",39209,2016,25,"2014-2017"
"219",49297,"The Big Bang Theory","10","03 -The Dependence Transcendence","Howard","We’ve hit a bit of a snag. We’re already behind schedule.",0,"male",42394,2016,11,"2014-2017"
"220",47919,"The Big Bang Theory","09","22 – The Fermentation Bifurcation","Bernadette","This is getting fun. What’s next?",1,"female",41373,2016,6,"2014-2017"
"221",35210,"The Big Bang Theory","07","17 – The Friendship Turbulence","Penny","Okay, I don’t think Meryl Streep ever had to say “Must keep gorilla hands from killing again!”",1,"female",30313,2014,17,"2014-2017"
"222",516901,"Parks and recreation","7","03","Leslie Knope","I need to gather everything I can on William Henry Harrison.",1,"female",51690,2015,10,"2014-2017"
"223",47531,"The Big Bang Theory","09","21 – The Viewing Party Combustion","Raj","You are, because dating two women, I mean, I can’t even remember the last time I slept in my own apartment. I wake up and I’m like, am I at Claire’s or am I at Emily’s? Is there a third girl I’ve forgotten about? Like, where am I?",0,"male",41014,2016,48,"2014-2017"
"224",50467,"The Big Bang Theory","10","08 – The Brain Bowl Incubation","Sheldon","Very well. Oops, how clumsy of me. You know what? Let me get that. Hey. Where are you going? I, did you even look at my bottom?",0,"male",43413,2016,27,"2014-2017"
"225",44407,"The Big Bang Theory","09","08 – The Mystery Date Observation","Amy","I’m gonna go look for other shoes.",1,"female",38368,2015,7,"2014-2017"
"226",49790,"The Big Bang Theory","10","05 – The Hot Tub Contamination","Leonard","What do you think?",0,"male",42843,2016,4,"2014-2017"
"227",47069,"The Big Bang Theory","09","19 – The Solder Excursion Diversion","Howard","Penny just said they’re having fun. Honestly, you want to wrap tape around a bunch of pipe fittings all afternoon?",0,"male",40591,2016,20,"2014-2017"
"228",520601,"Parks and recreation","7","04","Leslie Knope","One word, and this is over.",1,"female",52060,2015,5,"2014-2017"
"229",41537,"The Big Bang Theory","08","20 – The Fortification Implementation","Leonard","Oh, Sheldon, I’m sure it’s not because they don’t think you’re an elite scientist.",0,"male",35919,2015,14,"2014-2017"
"230",53296,"The Big Bang Theory","10","20 – The Recollection Dissipation","Sheldon","Nine o’clock? What happened to eight and seven and all the other o’clocks?",0,"male",45924,2017,13,"2014-2017"
"231",38641,"The Big Bang Theory","08","07 – The Misinterpretation Agitation","Leonard","A little, but he’s basically harmless. He’s actually kind of a nice guy.",0,"male",33378,2014,13,"2014-2017"
"232",39270,"The Big Bang Theory","08","10 – The Champagne Reflection","Amy","Then who did sew it, hmm?",1,"female",33922,2014,6,"2014-2017"
"233",48480,"The Big Bang Theory","09","24 – The Convergence Convergence","Sheldon","That’s funny, because my father was not a very clever man.",0,"male",41788,2016,11,"2014-2017"
"234",36851,"The Big Bang Theory","07","24 – The Status Quo Combustion","Sheldon","It’s an outrage. Honestly, I’m tempted to leave the university.",0,"male",31791,2014,10,"2014-2017"
"235",47261,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Bernadette","I didn’t, but Raj volunteered.",1,"female",40762,2016,5,"2014-2017"
"236",46654,"The Big Bang Theory","09","17 – The Celebration Experimentation","Sheldon","I don’t think I can go back out there.",0,"male",40238,2016,9,"2014-2017"
"237",53487,"The Big Bang Theory","10","21 – The Separation Agitation","Sheldon","Is she a geologist?",0,"male",46082,2017,4,"2014-2017"
"238",37563,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Penny","I know. Watching your boyfriend run around with a broomstick between his legs isn’t something you forget.",1,"female",32411,2014,17,"2014-2017"
"239",41768,"The Big Bang Theory","08","20 – The Fortification Implementation","Leonard","Okay. Well, you kids have fun. I’m gonna go to sleep.",0,"male",36108,2015,11,"2014-2017"
"240",38041,"The Big Bang Theory","08","05 – The Focus Attenuation","Howard","My cousin has a cabin out in the woods.",0,"male",32850,2014,9,"2014-2017"
"241",38057,"The Big Bang Theory","08","05 – The Focus Attenuation","Amy","Of course I do.",1,"female",32865,2014,4,"2014-2017"
"242",534971,"Parks and recreation","7","07","Donna Meagle","Have you seen how I'm wearing this dress?",1,"female",53497,2015,7,"2014-2017"
"243",49466,"The Big Bang Theory","10","04 – The Cohabitation Experimentation","Bernadette","This is ridiculous. The doctor knows what the baby is, the ultrasound tech knows, Raj knows, his Grey’s Anatomy online fan group probably knows. Is it weird we don’t?",1,"female",42546,2016,29,"2014-2017"
"244",468622,"Parks and recreation","6","12","Leslie Knope","Oh, Kathryn, always a delight.",1,"female",46862,2014,4,"2014-2017"
"245",34738,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Sheldon","I’m prepared to say I love it, as soon as I confirm there are no hobos aboard.",0,"male",29922,2014,17,"2014-2017"
"246",463252,"Parks and recreation","6","11","Ann Perkins","My boobs are getting really sore.",1,"female",46325,2014,5,"2014-2017"
"247",495932,"Parks and recreation","6","19","Ron Swanson","Keep your voice down, woman!",0,"male",49593,2014,4,"2014-2017"
"248",51357,"The Big Bang Theory","10","12 – The Holiday Summation","Sheldon","Why would you do that?",0,"male",44164,2017,5,"2014-2017"
"249",38689,"The Big Bang Theory","08","07 – The Misinterpretation Agitation","Leonard","Next game, let’s switch helmets.",0,"male",33408,2014,5,"2014-2017"
"250",460513,"Parks and recreation","6","10","Ben Wyatt","I even got these squibs from a special effects guy, and I was gonna say this code word.",0,"male",46051,2014,17,"2014-2017"
