Unnamed: 0,Show,Season,Episode,Character,Line,Gender,Gender_label,Rownumber,Year,N_words,Year_groups,text,sentiment
48593,Friends,10,8,Joey,I'm telling ya... (his eyes open wide and he looks like his eyes are about to pop out. He stares at Ross like this without blinking I can do it.,1,male,48593,2003,29,2002-2005,I'm telling ya... (his eyes open wide and he looks like his eyes are about to pop out. He stares at Ross like this without blinking I can do it.,neutral
48594,Friends,10,8,Ross," Staring back, and then breaks off To Phoebe and Rachel Yeah, he can do it!",1,male,48594,2003,14,2002-2005," Staring back, and then breaks off To Phoebe and Rachel Yeah, he can do it!",positive
48596,Friends,10,8,Joey,"Oh! It all looks so beautiful the turkey, the stuffing...",1,male,48596,2003,9,2002-2005,"Oh! It all looks so beautiful the turkey, the stuffing...",positive
48598,Friends,10,8,Monica,Oh! Enough! A monkey could have made 'em!,2,female,48598,2003,7,2002-2005,Oh! Enough! A monkey could have made 'em!,neutral
48599,Friends,10,8,Joey," still with his door wedged in the door gap, now opens his eyes wide and stares at Monica and Chandler as he did with Ross earlier in the hall Hey listen guys, we feel really terrible.",1,male,48599,2003,35,2002-2005," still with his door wedged in the door gap, now opens his eyes wide and stares at Monica and Chandler as he did with Ross earlier in the hall Hey listen guys, we feel really terrible.",negative
486001,Friends,10,8,Chandler,"He's doing that weird eye contact thing. Don't look at him, don't look at him! (They both look away ",1,male,48600,2003,18,2002-2005,"He's doing that weird eye contact thing. Don't look at him, don't look at him! (They both look away ",neutral
486011,Friends,10,8,Joey,"Come on you guys, we want you to know we're His eye widen even more very very sorry. (Monica and Chandler are now covering their eyes with their hands then to the others in the hall Right guys?",1,male,48601,2003,37,2002-2005,"Come on you guys, we want you to know we're His eye widen even more very very sorry. (Monica and Chandler are now covering their eyes with their hands then to the others in the hall Right guys?",negative
486031,Friends,10,8,Joey," smiling Now let's not ruin this day. You worked so hard. Let's move past this and try to have a nice meal all together, huh?",1,male,48603,2003,24,2002-2005," smiling Now let's not ruin this day. You worked so hard. Let's move past this and try to have a nice meal all together, huh?",positive
486041,Friends,10,8,Chandler,The floating heads do make a good point.,1,male,48604,2003,7,2002-2005,The floating heads do make a good point.,positive
486051,Friends,10,8,Monica,"Yeah, they do seem to feel pretty bad.",2,female,48605,2003,7,2002-2005,"Yeah, they do seem to feel pretty bad.",negative
486091,Friends,10,8,Monica," Gets up Okay, okay. You two to Phoebe and Rachel go get the dessert. And I'll let you in.",2,female,48609,2003,18,2002-2005," Gets up Okay, okay. You two to Phoebe and Rachel go get the dessert. And I'll let you in.",neutral
486111,Friends,10,8,Monica,"Yeah, I asked you and Phoebe to pick up the pies. You did remember, right?",2,female,48611,2003,14,2002-2005,"Yeah, I asked you and Phoebe to pick up the pies. You did remember, right?",neutral
48612,Friends,10,8,Phoebe,"Pies, oh, we thought you said priiiize goes to the hall and comes back with Emma's trophy in her hand). Here! (gives it to Monica).",2,female,48612,2003,24,2002-2005,"Pies, oh, we thought you said priiiize goes to the hall and comes back with Emma's trophy in her hand). Here! (gives it to Monica).",neutral
486151,Friends,10,8,Monica,"Oh my God! YOU FORGOT THE PIES? Well, I cannot believe this. You force me to make dinner, then you're an hour late and you forget the one little thing that I asked you to do.",2,female,48615,2003,35,2002-2005,"Oh my God! YOU FORGOT THE PIES? Well, I cannot believe this. You force me to make dinner, then you're an hour late and you forget the one little thing that I asked you to do.",negative
486171,Friends,10,8,Chandler,"Well, you manheads aren't any better. You lied about going to the game. You knew it would make you late, and you still went anyway.",1,male,48617,2003,24,2002-2005,"Well, you manheads aren't any better. You lied about going to the game. You knew it would make you late, and you still went anyway.",negative
486181,Friends,10,8,Joey,Hey! I'm getting a little tired of this okay? We said we're sorry. It's Thanksgiving for Pete's sakes! A day of forgiveness!,1,male,48618,2003,21,2002-2005,Hey! I'm getting a little tired of this okay? We said we're sorry. It's Thanksgiving for Pete's sakes! A day of forgiveness!,negative
486191,Friends,10,8,Ross,It's a day to be thankful.,1,male,48619,2003,5,2002-2005,It's a day to be thankful.,positive
48620,Friends,10,8,Joey," to Ross, mouthing Don't make me come up there!",1,male,48620,2003,8,2002-2005," to Ross, mouthing Don't make me come up there!",negative
48621,Friends,10,8,Monica,It's too late for apologies.,2,female,48621,2003,4,2002-2005,It's too late for apologies.,negative
486221,Friends,10,8,Joey,Fine! Let's just go. I don't need your stupid dinner.,1,male,48622,2003,9,2002-2005,Fine! Let's just go. I don't need your stupid dinner.,negative
486231,Friends,10,8,Chandler,That would be a lot more convincing if you weren't drooling.,1,male,48623,2003,10,2002-2005,That would be a lot more convincing if you weren't drooling.,neutral
48624,Friends,10,8,Rachel,"Ewww, is that what that is?",2,female,48624,2003,5,2002-2005,"Ewww, is that what that is?",negative
48626,Friends,10,8,Phoebe,"Come on you guys, let's just do our own Thanksgiving.",2,female,48626,2003,9,2002-2005,"Come on you guys, let's just do our own Thanksgiving.",neutral
486301,Friends,10,8,Joey,Yeah! You three have a nice Thanksgiving.,1,male,48630,2003,6,2002-2005,Yeah! You three have a nice Thanksgiving.,positive
48632,Friends,10,8,Joey,"Yeah! You, Chan, and the vein!",1,male,48632,2003,5,2002-2005,"Yeah! You, Chan, and the vein!",positive
48635,Friends,10,8,Monica,"Joey, that is not gonna work.",2,female,48635,2003,5,2002-2005,"Joey, that is not gonna work.",negative
486361,Friends,10,8,Joey,No seriously... I'm really wedged in here.,1,male,48636,2003,6,2002-2005,No seriously... I'm really wedged in here.,negative
486391,Friends,10,8,Joey, in agony aaw ahhh aaahhh STOP! STOP! I'm worried about damaging my head.,1,male,48639,2003,10,2002-2005, in agony aaw ahhh aaahhh STOP! STOP! I'm worried about damaging my head.,negative
48640,Friends,10,8,Chandler,A little late for that.,1,male,48640,2003,4,2002-2005,A little late for that.,negative
48641,Friends,10,8,Joey,"Alright, hurry up, you gotta do something.",1,male,48641,2003,6,2002-2005,"Alright, hurry up, you gotta do something.",neutral
48642,Friends,10,8,Monica,"Alright, well, this does not change anything. (to Chandler Okay, we need to get something to grease the sides of his face.",2,female,48642,2003,21,2002-2005,"Alright, well, this does not change anything. (to Chandler Okay, we need to get something to grease the sides of his face.",negative
486431,Friends,10,8,Chandler,"Uhm, we've got turkey grease.",1,male,48643,2003,4,2002-2005,"Uhm, we've got turkey grease.",neutral
48645,Friends,10,8,Joey,I just wanna say that I'm sorry I referred to the vein as a seperate person...,1,male,48645,2003,15,2002-2005,I just wanna say that I'm sorry I referred to the vein as a seperate person...,neutral
48651,Friends,10,8,Monica,"Alright, we're gonna have to unscrew the chain.",2,female,48651,2003,7,2002-2005,"Alright, we're gonna have to unscrew the chain.",neutral
486521,Friends,10,8,Joey,"Well hurry, I can't feel my ears!",1,male,48652,2003,6,2002-2005,"Well hurry, I can't feel my ears!",negative
486531,Friends,10,8,Chandler,Can you ever feel your ears?,1,male,48653,2003,5,2002-2005,Can you ever feel your ears?,neutral
48655,Friends,10,8,Monica,"Chandler, where are your tools?",2,female,48655,2003,4,2002-2005,"Chandler, where are your tools?",neutral
48656,Friends,10,8,Chandler," sarcastically Oh, I left them on my bulldozer... I don't have tools!",1,male,48656,2003,11,2002-2005," sarcastically Oh, I left them on my bulldozer... I don't have tools!",negative
486571,Friends,10,8,Monica,"I do, but Rachel borrowed them.",2,female,48657,2003,5,2002-2005,"I do, but Rachel borrowed them.",neutral
486581,Friends,10,8,Rachel,I lent them to Ross.,2,female,48658,2003,4,2002-2005,I lent them to Ross.,neutral
48659,Friends,10,8,Ross,I gave them to Joey.,1,male,48659,2003,4,2002-2005,I gave them to Joey.,neutral
486601,Friends,10,8,Joey,I left them at the park.,1,male,48660,2003,5,2002-2005,I left them at the park.,neutral
486621,Friends,10,8,Ross, looking at Joey's butt I'm finding it really hard not to mess with him.,1,male,48662,2003,13,2002-2005, looking at Joey's butt I'm finding it really hard not to mess with him.,negative
48663,Friends,10,8,Phoebe,I've already stuffed a bunch of Brussel sprouts down his pants.,2,female,48663,2003,10,2002-2005,I've already stuffed a bunch of Brussel sprouts down his pants.,neutral
486651,Friends,10,8,Monica,"Okay, I have to get that. Now when I get back, I want you and your friends to be gone. Thanksgiving is over. The Vein has spoken.",2,female,48665,2003,26,2002-2005,"Okay, I have to get that. Now when I get back, I want you and your friends to be gone. Thanksgiving is over. The Vein has spoken.",negative
486661,Friends,10,8,Joey,It's really starting to hurt.,1,male,48666,2003,4,2002-2005,It's really starting to hurt.,negative
486671,Friends,10,8,Chandler,"Okay, look, I'm gonna pull on the door and you guys push as hard as you can. Maybe we can get enough room to wiggle him out, okay? Okay, so PUSH!",1,male,48667,2003,30,2002-2005,"Okay, look, I'm gonna pull on the door and you guys push as hard as you can. Maybe we can get enough room to wiggle him out, okay? Okay, so PUSH!",neutral
486681,Friends,10,8,Phoebe,"Just a sec., we're kind in the middle of something here.",2,female,48668,2003,10,2002-2005,"Just a sec., we're kind in the middle of something here.",neutral
486691,Friends,10,8,Joey,Ooh! Stop putting things down my pants!,1,male,48669,2003,6,2002-2005,Ooh! Stop putting things down my pants!,negative
486731,Friends,10,8,Joey," looking at himself Man, I've got food all over me.",1,male,48673,2003,9,2002-2005," looking at himself Man, I've got food all over me.",neutral
486741,Friends,10,8,Chandler,Argh! I can't believe what you did. Monica's gonna kill you!,1,male,48674,2003,10,2002-2005,Argh! I can't believe what you did. Monica's gonna kill you!,negative
486751,Friends,10,8,Chandler, to Monica Look! Look! Look what the... Look what... Look what the floating heads did!,1,male,48675,2003,14,2002-2005, to Monica Look! Look! Look what the... Look what... Look what the floating heads did!,neutral
48676,Friends,10,8,Monica, very emotional I don't care.,2,female,48676,2003,4,2002-2005, very emotional I don't care.,neutral
486781,Friends,10,8,Monica,That was the adoption agency...,2,female,48678,2003,4,2002-2005,That was the adoption agency...,neutral
48681,Friends,10,8,Chandler,Are you serious? (they hug ,1,male,48681,2003,4,2002-2005,Are you serious? (they hug ,neutral
48682,Friends,10,8,Monica,"There's a pregnant woman in Ohio, and she picked us!",2,female,48682,2003,9,2002-2005,"There's a pregnant woman in Ohio, and she picked us!",neutral
48683,Friends,10,8,Rachel,I'm so happy for you!,2,female,48683,2003,4,2002-2005,I'm so happy for you!,positive
48684,Friends,10,8,Monica,This Thanksgiving kicks last Thanksgiving's ass!,2,female,48684,2003,5,2002-2005,This Thanksgiving kicks last Thanksgiving's ass!,positive
486851,Friends,10,8,Rachel,To Monica and Chandler... and that knocked up girl in Ohio.,2,female,48685,2003,10,2002-2005,To Monica and Chandler... and that knocked up girl in Ohio.,neutral
48686,Friends,10,8,Ross,I'm just so happy you guys are finally getting a kid.,1,male,48686,2003,10,2002-2005,I'm just so happy you guys are finally getting a kid.,positive
486871,Friends,10,8,Phoebe,I know. Have you considered pageanting?,2,female,48687,2003,5,2002-2005,I know. Have you considered pageanting?,neutral
48688,Friends,10,8,Monica,"I can't believe they called, and we're actually getting a baby. (she kisses Chandler ",2,female,48688,2003,13,2002-2005,"I can't believe they called, and we're actually getting a baby. (she kisses Chandler ",positive
48689,Friends,10,8,Joey,"Oh, I know how you feel...",1,male,48689,2003,5,2002-2005,"Oh, I know how you feel...",neutral
48691,Friends,10,8,Joey,"Sure. I went through the exact same thing with Alicia Mae Emory... The waiting, the wandering... Then one day... I get that call from Toys R Us... She was in stock!",1,male,48691,2003,30,2002-2005,"Sure. I went through the exact same thing with Alicia Mae Emory... The waiting, the wandering... Then one day... I get that call from Toys R Us... She was in stock!",neutral
